"trip_id,start_time,end_time,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear"
"21750355,2019-01-03 08:22:42,2019-01-03 08:26:12,1955,210.0,122,Ogden Ave & Congress Pkwy,342,Wolcott Ave & Polk St,Subscriber,Male,1987"
"21750356,2019-01-03 08:22:44,2019-01-03 08:25:25,6336,161.0,332,Burling St (Halsted) & Diversey Pkwy (Temp),13,Wilton Ave & Diversey Pkwy,Subscriber,Male,1987"
"21750358,2019-01-03 08:22:53,2019-01-03 08:35:14,6214,741.0,84,Milwaukee Ave & Grand Ave,142,McClurg Ct & Erie St,Subscriber,Male,1970"
"21750359,2019-01-03 08:22:53,2019-01-03 08:29:48,4031,415.0,192,Canal St & Adams St,43,Michigan Ave & Washington St,Subscriber,Male,1979"
"21750360,2019-01-03 08:22:53,2019-01-03 08:25:44,2787,171.0,192,Canal St & Adams St,68,Clinton St & Tilden St,Subscriber,Female,1961"
"21750361,2019-01-03 08:22:58,2019-01-03 08:36:01,2499,783.0,192,Canal St & Adams St,264,Stetson Ave & South Water St,Subscriber,Female,1973"
"21750362,2019-01-03 08:23:04,2019-01-03 08:29:04,4719,360.0,214,Damen Ave & Grand Ave,119,Ashland Ave & Lake St (Temp),Subscriber,Male,1991"
"21750363,2019-01-03 08:23:04,2019-01-03 08:31:47,1350,523.0,77,Clinton St & Madison St,199,Wabash Ave & Grand Ave,Subscriber,Male,1974"
"21750364,2019-01-03 08:23:05,2019-01-03 08:29:10,4160,365.0,18,Wacker Dr & Washington St,43,Michigan Ave & Washington St,Subscriber,Female,1992"
"21750365,2019-01-03 08:23:08,2019-01-03 08:27:34,3389,266.0,191,Canal St & Monroe St (*),49,Dearborn St & Monroe St,Subscriber,Male,1975"
"21750366,2019-01-03 08:23:10,2019-01-03 08:27:05,1901,235.0,638,Clinton St & Jackson Blvd (*),77,Clinton St & Madison St,Subscriber,Female,1974"
"21750367,2019-01-03 08:23:14,2019-01-03 08:35:23,6269,729.0,66,Clinton St & Lake St,161,Rush St & Superior St,Subscriber,Male,1965"
"21750368,2019-01-03 08:23:20,2019-01-03 08:57:00,427,""2,020.0"",259,California Ave & Francis Pl,81,Daley Center Plaza,Subscriber,Male,1985"
"21750369,2019-01-03 08:23:22,2019-01-03 09:03:41,2338,""2,419.0"",230,Lincoln Ave & Roscoe St,174,Canal St & Madison St,Subscriber,Female,1983"
"21750370,2019-01-03 08:23:25,2019-01-03 08:35:24,6256,719.0,58,Marshfield Ave & Cortland St,48,Larrabee St & Kingsbury St,Subscriber,Male,1960"
"21750371,2019-01-03 08:23:29,2019-01-03 08:37:13,2252,824.0,196,Cityfront Plaza Dr & Pioneer Ct,287,Franklin St & Monroe St,Subscriber,Male,1959"
"21750372,2019-01-03 08:23:43,2019-01-03 08:32:15,769,512.0,182,Wells St & Elm St,181,LaSalle St & Illinois St,Subscriber,Female,1981"
"21750373,2019-01-03 08:23:48,2019-01-03 08:40:14,1154,986.0,301,Clark St & Schiller St,52,Michigan Ave & Lake St,Subscriber,Male,1988"
"21750374,2019-01-03 08:23:53,2019-01-03 08:29:37,6364,344.0,636,Orleans St & Hubbard St (*),96,Desplaines St & Randolph St,Customer,Male,1995"
"21750375,2019-01-03 08:23:58,2019-01-03 08:34:35,6127,637.0,56,Desplaines St & Kinzie St,196,Cityfront Plaza Dr & Pioneer Ct,Subscriber,Female,1965"
"21750376,2019-01-03 08:24:09,2019-01-03 08:42:19,3457,""1,090.0"",50,Clark St & Ida B Wells Dr,142,McClurg Ct & Erie St,Subscriber,Male,1979"
"21750377,2019-01-03 08:24:10,2019-01-03 08:32:43,5927,513.0,106,State St & Pearson St,44,State St & Randolph St,Subscriber,Male,1982"
"21750378,2019-01-03 08:24:12,2019-01-03 08:33:39,6371,567.0,32,Racine Ave & Congress Pkwy,286,Franklin St & Quincy St,Subscriber,Female,1987"
"21750380,2019-01-03 08:24:20,2019-01-03 08:32:38,4989,498.0,72,Wabash Ave & 16th St,50,Clark St & Ida B Wells Dr,Subscriber,Male,1978"
"21750381,2019-01-03 08:24:22,2019-01-03 08:31:04,3558,402.0,174,Canal St & Madison St,100,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1956"
"21750382,2019-01-03 08:24:23,2019-01-03 08:27:56,2833,213.0,41,Federal St & Polk St,49,Dearborn St & Monroe St,Subscriber,Male,1990"
"21750383,2019-01-03 08:24:26,2019-01-03 08:34:29,6126,603.0,174,Canal St & Madison St,196,Cityfront Plaza Dr & Pioneer Ct,Subscriber,Male,1982"
"21750384,2019-01-03 08:24:30,2019-01-03 08:40:03,1057,933.0,77,Clinton St & Madison St,261,Hermitage Ave & Polk St,Subscriber,Male,1983"
"21750385,2019-01-03 08:24:30,2019-01-03 08:31:18,5026,408.0,77,Clinton St & Madison St,39,Wabash Ave & Adams St,Subscriber,Male,1972"
"21750386,2019-01-03 08:24:34,2019-01-03 08:32:30,493,476.0,192,Canal St & Adams St,100,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1979"
"21750387,2019-01-03 08:24:37,2019-01-03 08:46:28,2727,""1,311.0"",129,Blue Island Ave & 18th St,18,Wacker Dr & Washington St,Subscriber,Male,1976"
"21750388,2019-01-03 08:24:39,2019-01-03 08:39:43,1733,904.0,268,Lake Shore Dr & North Blvd,100,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1977"
"21750389,2019-01-03 08:24:36,2019-01-03 08:29:46,2090,310.0,493,Western Ave & Roscoe St,230,Lincoln Ave & Roscoe St,Subscriber,Male,1982"
"21750390,2019-01-03 08:24:43,2019-01-03 08:35:39,754,656.0,53,Wells St & Huron St,233,Sangamon St & Washington Blvd (*),Subscriber,Male,1985"
"21750391,2019-01-03 08:24:43,2019-01-03 08:32:44,3102,481.0,53,Wells St & Huron St,286,Franklin St & Quincy St,Subscriber,Male,1978"
"21750392,2019-01-03 08:24:44,2019-01-03 08:32:02,3687,438.0,280,Morgan St & 31st St,206,Halsted St & Archer Ave,Subscriber,Female,1984"
"21750393,2019-01-03 08:24:46,2019-01-03 08:36:21,4712,695.0,641,Central Park Ave & Bloomingdale Ave,116,Western Ave & Winnebago Ave,Subscriber,,1987"
"21750394,2019-01-03 08:24:51,2019-01-03 08:29:30,4857,279.0,77,Clinton St & Madison St,134,Peoria St & Jackson Blvd,Subscriber,Male,1972"
"21750395,2019-01-03 08:24:57,2019-01-03 08:49:04,2922,""1,447.0"",157,Lake Shore Dr & Wellington Ave,250,Ashland Ave & Wellington Ave,Subscriber,Female,1993"
"21750396,2019-01-03 08:25:04,2019-01-03 08:31:33,2913,389.0,291,Wells St & Evergreen Ave,48,Larrabee St & Kingsbury St,Subscriber,Male,1984"
"21750397,2019-01-03 08:25:06,2019-01-03 08:29:00,4507,234.0,432,Clark St & Lunt Ave,447,Glenwood Ave & Morse Ave,Subscriber,Male,1976"
"21750398,2019-01-03 08:25:11,2019-01-03 08:34:56,1071,585.0,321,Wabash Ave & 9th St,81,Daley Center Plaza,Subscriber,Female,1984"
"21750399,2019-01-03 08:25:19,2019-01-03 08:46:35,4826,""1,276.0"",175,Wells St & Polk St,24,Fairbanks Ct & Grand Ave,Subscriber,Male,1991"
"21750400,2019-01-03 08:25:25,2019-01-03 08:28:22,3283,177.0,164,Franklin St & Lake St,212,Wells St & Hubbard St,Subscriber,Male,1983"
"21750401,2019-01-03 08:25:35,2019-01-03 08:35:51,3281,616.0,77,Clinton St & Madison St,195,Columbus Dr & Randolph St,Subscriber,Male,1962"
"21750402,2019-01-03 08:25:36,2019-01-03 08:27:59,1933,143.0,627,LaSalle Dr & Huron St (*),111,Sedgwick St & Huron St,Subscriber,Male,1990"
"21750403,2019-01-03 08:25:36,2019-01-03 08:55:16,6204,""1,780.0"",343,Racine Ave & Wrightwood Ave,145,Mies van der Rohe Way & Chestnut St,Subscriber,Female,1958"
"21750404,2019-01-03 08:25:41,2019-01-03 08:29:27,5385,226.0,37,Dearborn St & Adams St,287,Franklin St & Monroe St,Subscriber,Male,1993"
"21750405,2019-01-03 08:25:46,2019-01-03 08:31:33,1172,347.0,80,Aberdeen St & Monroe St,77,Clinton St & Madison St,Subscriber,Male,1982"
"21750406,2019-01-03 08:25:48,2019-01-03 08:36:45,972,657.0,134,Peoria St & Jackson Blvd,100,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1985"
"21750407,2019-01-03 08:25:49,2019-01-03 08:32:07,2557,378.0,29,Noble St & Milwaukee Ave,84,Milwaukee Ave & Grand Ave,Subscriber,Male,1987"
"21750408,2019-01-03 08:25:52,2019-01-03 08:46:58,5980,""1,266.0"",89,Financial Pl & Ida B Wells Dr (Temp),55,Halsted St & Roosevelt Rd,Subscriber,Male,1958"
"21750409,2019-01-03 08:25:54,2019-01-03 08:30:03,827,249.0,48,Larrabee St & Kingsbury St,133,Kingsbury St & Kinzie St,Subscriber,Male,1989"
"21750410,2019-01-03 08:26:02,2019-01-03 08:43:32,5410,""1,050.0"",292,Southport Ave & Clark St,67,Sheffield Ave & Fullerton Ave,Subscriber,Female,1995"
"21750411,2019-01-03 08:26:06,2019-01-03 08:34:16,1052,490.0,56,Desplaines St & Kinzie St,47,State St & Kinzie St,Subscriber,Female,1989"
"21750412,2019-01-03 08:26:06,2019-01-03 08:35:58,2511,592.0,186,Ogden Ave & Race Ave,38,Clark St & Lake St,Subscriber,Male,1989"
"21750413,2019-01-03 08:26:13,2019-01-03 08:31:09,5766,296.0,310,Damen Ave & Charleston St,69,Damen Ave & Pierce Ave,Subscriber,Male,1993"
"21750414,2019-01-03 08:26:20,2019-01-03 08:32:55,6130,395.0,18,Wacker Dr & Washington St,197,Michigan Ave & Madison St,Subscriber,Male,1968"
"21750415,2019-01-03 08:26:21,2019-01-03 08:37:57,1633,696.0,286,Franklin St & Quincy St,199,Wabash Ave & Grand Ave,Subscriber,Male,1978"
"21750416,2019-01-03 08:26:25,2019-01-03 08:38:14,3979,709.0,66,Clinton St & Lake St,54,Ogden Ave & Chicago Ave,Subscriber,Male,1991"
"21750417,2019-01-03 08:26:26,2019-01-03 08:38:21,2993,715.0,637,Wood St & Chicago Ave (*),133,Kingsbury St & Kinzie St,Subscriber,Male,1985"
"21750418,2019-01-03 08:27:03,2019-01-03 08:30:20,2427,197.0,50,Clark St & Ida B Wells Dr,321,Wabash Ave & 9th St,Subscriber,Male,1977"
"21750419,2019-01-03 08:27:02,2019-01-03 08:42:17,3240,915.0,41,Federal St & Polk St,31,Franklin St & Chicago Ave,Subscriber,Male,1992"
"21750421,2019-01-03 08:27:10,2019-01-03 08:32:55,1622,345.0,264,Stetson Ave & South Water St,98,LaSalle St & Washington St,Subscriber,Male,1980"
"21750422,2019-01-03 08:27:14,2019-01-03 08:37:27,5228,613.0,77,Clinton St & Madison St,125,Rush St & Hubbard St,Subscriber,Male,1980"
"21750423,2019-01-03 08:27:19,2019-01-03 08:32:00,194,281.0,38,Clark St & Lake St,199,Wabash Ave & Grand Ave,Subscriber,Male,1987"
"21750424,2019-01-03 08:27:22,2019-01-03 08:31:19,5735,237.0,154,Southport Ave & Belmont Ave,117,Wilton Ave & Belmont Ave,Subscriber,Male,1980"
"21750425,2019-01-03 08:27:21,2019-01-03 08:34:19,381,418.0,56,Desplaines St & Kinzie St,81,Daley Center Plaza,Subscriber,Male,1958"
"21750426,2019-01-03 08:27:23,2019-01-03 08:38:32,4236,669.0,394,Clark St & 9th St (AMLI),43,Michigan Ave & Washington St,Subscriber,Male,1995"
"21750427,2019-01-03 08:27:29,2019-01-03 08:30:46,368,197.0,343,Racine Ave & Wrightwood Ave,67,Sheffield Ave & Fullerton Ave,Subscriber,Male,1984"
"21750428,2019-01-03 08:27:34,2019-01-03 08:35:52,6109,498.0,24,Fairbanks Ct & Grand Ave,98,LaSalle St & Washington St,Subscriber,,"
"21750429,2019-01-03 08:27:35,2019-01-03 08:32:39,3804,304.0,53,Wells St & Huron St,199,Wabash Ave & Grand Ave,Subscriber,Male,1992"
"21750430,2019-01-03 08:27:55,2019-01-03 08:35:29,5896,454.0,636,Orleans St & Hubbard St (*),286,Franklin St & Quincy St,Subscriber,Male,1992"
"21750431,2019-01-03 08:28:04,2019-01-03 08:40:01,4392,717.0,77,Clinton St & Madison St,52,Michigan Ave & Lake St,Subscriber,Female,1974"
"21750432,2019-01-03 08:28:06,2019-01-03 08:40:40,272,754.0,331,Halsted St & Clybourn Ave (*),212,Wells St & Hubbard St,Subscriber,Male,1982"
"21750433,2019-01-03 08:28:07,2019-01-03 08:32:52,815,285.0,339,Emerald Ave & 31st St,206,Halsted St & Archer Ave,Subscriber,Male,1991"
"21750434,2019-01-03 08:28:10,2019-01-03 08:34:09,3258,359.0,453,Clark St & Schreiber Ave,432,Clark St & Lunt Ave,Subscriber,Male,1976"
"21750435,2019-01-03 08:28:13,2019-01-03 08:58:36,1370,""1,823.0"",304,Broadway & Waveland Ave,47,State St & Kinzie St,Subscriber,Male,1980"
"21750436,2019-01-03 08:28:14,2019-01-03 08:40:18,4096,724.0,359,Larrabee St & Division St,44,State St & Randolph St,Subscriber,Male,1996"
"21750437,2019-01-03 08:28:15,2019-01-03 08:33:46,5185,331.0,41,Federal St & Polk St,40,LaSalle St & Adams St,Subscriber,Male,1993"
"21750439,2019-01-03 08:28:21,2019-01-03 08:40:17,701,716.0,638,Clinton St & Jackson Blvd (*),47,State St & Kinzie St,Subscriber,Male,1973"
"21750440,2019-01-03 08:28:23,2019-01-03 08:37:20,3926,537.0,164,Franklin St & Lake St,195,Columbus Dr & Randolph St,Subscriber,Male,1990"
"21750441,2019-01-03 08:28:27,2019-01-03 08:38:32,5592,605.0,383,Paulina St & Flournoy St,383,Paulina St & Flournoy St,Subscriber,Male,1992"
"21750442,2019-01-03 08:28:29,2019-01-03 08:35:16,5042,407.0,505,Winchester Ave & Elston Ave,58,Marshfield Ave & Cortland St,Subscriber,Male,1955"
"21750443,2019-01-03 08:28:33,2019-01-03 08:40:25,5066,712.0,50,Clark St & Ida B Wells Dr,24,Fairbanks Ct & Grand Ave,Subscriber,Male,1981"
"21750444,2019-01-03 08:28:34,2019-01-03 08:59:32,235,""1,858.0"",501,Richmond St & Diversey Ave,66,Clinton St & Lake St,Subscriber,Female,1985"
"21750445,2019-01-03 08:28:35,2019-01-03 08:59:00,1090,""1,825.0"",229,Southport Ave & Roscoe St,38,Clark St & Lake St,Subscriber,Male,1984"
"21750446,2019-01-03 08:28:44,2019-01-03 08:30:26,6065,102.0,53,Wells St & Huron St,53,Wells St & Huron St,Subscriber,Male,1989"
"21750447,2019-01-03 08:28:48,2019-01-03 08:31:21,1979,153.0,254,Pine Grove Ave & Irving Park Rd,240,Sheridan Rd & Irving Park Rd,Subscriber,Male,1987"
"21750448,2019-01-03 08:29:09,2019-01-03 08:35:35,5546,386.0,133,Kingsbury St & Kinzie St,91,Clinton St & Washington Blvd,Subscriber,Female,1985"
"21750449,2019-01-03 08:29:10,2019-01-03 08:31:40,2303,150.0,56,Desplaines St & Kinzie St,66,Clinton St & Lake St,Subscriber,Male,1992"
"21750450,2019-01-03 08:29:11,2019-01-03 08:56:38,3089,""1,647.0"",511,Albany Ave & Bloomingdale Ave,383,Paulina St & Flournoy St,Subscriber,Female,1980"
"21750451,2019-01-03 08:29:50,2019-01-03 08:38:51,1913,541.0,69,Damen Ave & Pierce Ave,20,Sheffield Ave & Kingsbury St,Subscriber,Female,1988"
"21750452,2019-01-03 08:29:53,2019-01-03 08:38:05,151,492.0,74,Kingsbury St & Erie St,142,McClurg Ct & Erie St,Subscriber,Male,1967"
"21750453,2019-01-03 08:29:53,2019-01-03 08:34:53,1397,300.0,77,Clinton St & Madison St,49,Dearborn St & Monroe St,Subscriber,Male,1980"
"21750454,2019-01-03 08:29:53,2019-01-03 08:33:09,4668,196.0,44,State St & Randolph St,195,Columbus Dr & Randolph St,Subscriber,Male,1993"
"21750455,2019-01-03 08:29:59,2019-01-03 08:39:12,5107,553.0,111,Sedgwick St & Huron St,142,McClurg Ct & Erie St,Subscriber,Male,1980"
"21750456,2019-01-03 08:30:05,2019-01-03 08:37:38,4316,453.0,192,Canal St & Adams St,53,Wells St & Huron St,Subscriber,Male,1968"
"21750457,2019-01-03 08:30:27,2019-01-03 08:40:53,5281,626.0,88,Racine Ave & Randolph St,164,Franklin St & Lake St,Subscriber,Male,1982"
"21750458,2019-01-03 08:30:28,2019-01-03 08:52:32,5514,""1,324.0"",313,Lakeview Ave & Fullerton Pkwy,286,Franklin St & Quincy St,Subscriber,Female,1995"
"21750459,2019-01-03 08:30:32,2019-01-03 08:34:24,478,232.0,300,Broadway & Barry Ave,220,Clark St & Drummond Pl,Subscriber,Male,1987"
"21750460,2019-01-03 08:30:33,2019-01-03 08:36:53,6331,380.0,283,LaSalle St & Jackson Blvd,81,Daley Center Plaza,Subscriber,Male,1974"
"21750461,2019-01-03 08:30:33,2019-01-03 08:37:10,4857,397.0,134,Peoria St & Jackson Blvd,36,Franklin St & Jackson Blvd,Subscriber,Male,1995"
"21750462,2019-01-03 08:30:55,2019-01-03 08:38:17,29,442.0,18,Wacker Dr & Washington St,197,Michigan Ave & Madison St,Subscriber,Male,1959"
"21750463,2019-01-03 08:30:54,2019-01-03 08:43:20,6431,746.0,255,Indiana Ave & Roosevelt Rd,191,Canal St & Monroe St (*),Subscriber,Male,1988"
"21750464,2019-01-03 08:30:59,2019-01-03 08:38:32,2694,453.0,194,Wabash Ave & Wacker Pl,40,LaSalle St & Adams St,Subscriber,Male,1974"
"21750465,2019-01-03 08:31:01,2019-01-03 08:33:15,1176,134.0,156,Clark St & Wellington Ave,115,Sheffield Ave & Wellington Ave,Subscriber,Male,1963"
"21750466,2019-01-03 08:31:02,2019-01-03 08:34:47,3724,225.0,188,Greenview Ave & Fullerton Ave,67,Sheffield Ave & Fullerton Ave,Subscriber,Male,1972"
"21750467,2019-01-03 08:31:18,2019-01-03 08:36:03,5916,285.0,26,McClurg Ct & Illinois St,199,Wabash Ave & Grand Ave,Subscriber,Male,1977"
"21750468,2019-01-03 08:31:19,2019-01-03 08:56:44,678,""1,525.0"",309,Leavitt St & Armitage Ave,164,Franklin St & Lake St,Subscriber,Male,1979"
"21750469,2019-01-03 08:31:33,2019-01-03 08:47:40,2228,967.0,38,Clark St & Lake St,7,Field Blvd & South Water St,Subscriber,Male,1967"
"21750470,2019-01-03 08:31:39,2019-01-03 08:42:33,1711,654.0,180,Ritchie Ct & Banks St,48,Larrabee St & Kingsbury St,Subscriber,Male,1988"
"21750471,2019-01-03 08:30:03,2019-01-03 08:36:47,6442,404.0,33,State St & Van Buren St,77,Clinton St & Madison St,Subscriber,Male,1992"
"21750472,2019-01-03 08:31:40,2019-01-03 08:53:19,6098,""1,299.0"",299,Halsted St & Roscoe St,71,Morgan St & Lake St,Subscriber,Male,1988"
"21750473,2019-01-03 08:31:40,2019-01-03 08:36:38,224,298.0,527,Western Ave & Howard St,515,Paulina St & Howard St,Subscriber,Male,1977"
"21750474,2019-01-03 08:31:41,2019-01-03 08:38:57,1172,436.0,77,Clinton St & Madison St,283,LaSalle St & Jackson Blvd,Subscriber,Male,1965"
"21750475,2019-01-03 08:31:46,2019-01-03 08:42:58,1191,672.0,192,Canal St & Adams St,195,Columbus Dr & Randolph St,Subscriber,Male,1961"
"21750476,2019-01-03 08:31:46,2019-01-03 08:43:43,3172,717.0,71,Morgan St & Lake St,36,Franklin St & Jackson Blvd,Subscriber,Male,1980"
"21750477,2019-01-03 08:31:54,2019-01-03 08:34:53,1519,179.0,145,Mies van der Rohe Way & Chestnut St,211,St. Clair St & Erie St,Subscriber,Male,1992"
"21750478,2019-01-03 08:31:58,2019-01-03 08:36:43,538,285.0,69,Damen Ave & Pierce Ave,58,Marshfield Ave & Cortland St,Subscriber,Male,1984"
"21750479,2019-01-03 08:32:07,2019-01-03 08:41:30,103,563.0,145,Mies van der Rohe Way & Chestnut St,81,Daley Center Plaza,Subscriber,Male,1963"
"21750480,2019-01-03 08:32:09,2019-01-03 08:38:24,1901,375.0,77,Clinton St & Madison St,283,LaSalle St & Jackson Blvd,Subscriber,Male,1961"
"21750481,2019-01-03 08:32:10,2019-01-03 08:54:13,3121,""1,323.0"",147,Indiana Ave & 26th St,36,Franklin St & Jackson Blvd,Subscriber,Male,1964"
"21750482,2019-01-03 08:32:19,2019-01-03 08:38:13,2804,354.0,309,Leavitt St & Armitage Ave,58,Marshfield Ave & Cortland St,Subscriber,Male,1987"
"21750483,2019-01-03 08:32:38,2019-01-03 08:42:39,369,601.0,264,Stetson Ave & South Water St,100,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1963"
"21750484,2019-01-03 08:32:39,2019-01-03 08:54:41,1837,""1,322.0"",301,Clark St & Schiller St,37,Dearborn St & Adams St,Subscriber,Female,1990"
"21750485,2019-01-03 08:32:40,2019-01-03 08:39:30,4990,410.0,143,Sedgwick St & Webster Ave,94,Clark St & Armitage Ave,Subscriber,Male,1974"
"21750486,2019-01-03 08:32:44,2019-01-03 08:39:07,156,383.0,60,Dayton St & North Ave,315,Elston Ave & Wabansia Ave,Subscriber,Male,1981"
"21750487,2019-01-03 08:32:42,2019-01-03 08:40:47,6429,485.0,479,Drake Ave & Montrose Ave,489,Drake Ave & Addison St,Subscriber,Male,1994"
"21750488,2019-01-03 08:32:53,2019-01-03 08:36:15,2699,202.0,77,Clinton St & Madison St,66,Clinton St & Lake St,Subscriber,Male,1986"
"21750489,2019-01-03 08:33:01,2019-01-03 08:51:20,6069,""1,099.0"",180,Ritchie Ct & Banks St,283,LaSalle St & Jackson Blvd,Subscriber,Male,1987"
"21750490,2019-01-03 08:33:07,2019-01-03 08:39:37,261,390.0,47,State St & Kinzie St,31,Franklin St & Chicago Ave,Subscriber,Male,1992"
"21750491,2019-01-03 08:33:32,2019-01-03 08:44:45,3228,673.0,26,McClurg Ct & Illinois St,40,LaSalle St & Adams St,Subscriber,Male,1964"
"21750492,2019-01-03 08:33:35,2019-01-03 08:40:49,6379,434.0,627,LaSalle Dr & Huron St (*),48,Larrabee St & Kingsbury St,Subscriber,Male,1979"
"21750493,2019-01-03 08:33:39,2019-01-03 08:49:18,5095,939.0,329,Lake Shore Dr & Diversey Pkwy,85,Michigan Ave & Oak St,Subscriber,Male,1986"
"21750494,2019-01-03 08:33:45,2019-01-03 08:38:38,5080,293.0,175,Wells St & Polk St,36,Franklin St & Jackson Blvd,Subscriber,Male,1985"
"21750495,2019-01-03 08:33:55,2019-01-03 08:38:12,2503,257.0,37,Dearborn St & Adams St,192,Canal St & Adams St,Subscriber,Male,1970"
"21750496,2019-01-03 08:33:56,2019-01-03 08:41:56,1596,480.0,47,State St & Kinzie St,284,Michigan Ave & Jackson Blvd,Subscriber,Male,1980"
"21750497,2019-01-03 08:33:56,2019-01-03 08:41:09,5261,433.0,32,Racine Ave & Congress Pkwy,198,Green St & Madison St,Subscriber,Male,1974"
"21750498,2019-01-03 08:34:00,2019-01-03 08:37:56,3790,236.0,460,Clark St & Bryn Mawr Ave,461,Broadway & Ridge Ave,Subscriber,Female,1982"
"21750499,2019-01-03 08:34:04,2019-01-03 08:56:54,6361,""1,370.0"",77,Clinton St & Madison St,342,Wolcott Ave & Polk St,Subscriber,Male,1939"
"21750500,2019-01-03 08:34:20,2019-01-03 08:46:22,1073,722.0,29,Noble St & Milwaukee Ave,192,Canal St & Adams St,Subscriber,Male,1993"
"21750501,2019-01-03 08:34:21,2019-01-03 08:46:35,4493,734.0,91,Clinton St & Washington Blvd,24,Fairbanks Ct & Grand Ave,Subscriber,Female,1965"
"21750502,2019-01-03 08:34:14,2019-01-03 08:41:15,2459,421.0,255,Indiana Ave & Roosevelt Rd,50,Clark St & Ida B Wells Dr,Subscriber,Male,1981"
"21750503,2019-01-03 08:34:29,2019-01-03 08:49:22,2918,893.0,91,Clinton St & Washington Blvd,142,McClurg Ct & Erie St,Subscriber,Male,1957"
"21750504,2019-01-03 08:34:29,2019-01-03 08:47:08,3253,759.0,182,Wells St & Elm St,287,Franklin St & Monroe St,Subscriber,Male,1995"
"21750505,2019-01-03 08:34:31,2019-01-03 08:38:21,1692,230.0,257,Lincoln Ave & Waveland Ave,230,Lincoln Ave & Roscoe St,Subscriber,Male,1988"
"21750506,2019-01-03 08:34:36,2019-01-03 08:41:11,166,395.0,522,Bosworth Ave & Howard St,432,Clark St & Lunt Ave,Subscriber,Male,1981"
"21750507,2019-01-03 08:34:36,2019-01-03 08:40:42,4140,366.0,84,Milwaukee Ave & Grand Ave,66,Clinton St & Lake St,Subscriber,Male,1979"
"21750508,2019-01-03 08:34:38,2019-01-03 08:42:50,3710,492.0,211,St. Clair St & Erie St,81,Daley Center Plaza,Subscriber,Male,1975"
"21750509,2019-01-03 08:34:47,2019-01-03 08:41:13,3247,386.0,192,Canal St & Adams St,96,Desplaines St & Randolph St,Subscriber,Male,1973"
